codigo_postal,entidad_id,municipio,asentamiento,tipo_asentamiento,ciudad,municipio_id,asentamiento_id
56344,15,Chimalhuacan,Villa Los Colorines,Fraccionamiento,,15031,6560
56346,15,Chimalhuacan,Filiberto Gomez,Colonia,,15031,4243
56346,15,Chimalhuacan,Progreso De Oriente,Colonia,,15031,4244
56346,15,Chimalhuacan,Xaltipac,Colonia,,15031,4245
56350,15,Chimalhuacan,Xochiaca,Barrio,,15031,4218
56350,15,Chimalhuacan,Xochitenco 3A Seccion,Colonia,,15031,4220
56350,15,Chimalhuacan,Dieciseis De Septiembre,Colonia,,15031,4225
56350,15,Chimalhuacan,Xochiaca 2A Seccion,Barrio,,15031,4678
56350,15,Chimalhuacan,Ampliacion Xochiaca Parte Alta,Colonia,,15031,4679
56350,15,Chimalhuacan,Santa Cecilia,Colonia,,15031,4996
56350,15,Chimalhuacan,La Joyita,Colonia,,15031,5574
56350,15,Chimalhuacan,Xochitenco Parte Alta,Colonia,,15031,7891
56353,15,Chimalhuacan,Saraperos,Barrio,,15031,4248
56353,15,Chimalhuacan,Tlatelco,Colonia,,15031,4249
56353,15,Chimalhuacan,Orfebres,Barrio,,15031,4252
56353,15,Chimalhuacan,Arturo Montiel,Colonia,,15031,6558
56356,15,Chimalhuacan,Tejedores,Barrio,,15031,4246
56356,15,Chimalhuacan,Jugueteros,Barrio,,15031,4250
56356,15,Chimalhuacan,Canteros,Barrio,,15031,4253
56356,15,Chimalhuacan,Talabarteros,Barrio,,15031,4254
56356,15,Chimalhuacan,Plateros,Barrio,,15031,4256
56356,15,Chimalhuacan,Vidrieros,Barrio,,15031,4258
56356,15,Chimalhuacan,Nueva Santa Cruz,Colonia,,15031,4998
56360,15,Chimalhuacan,Xochitenco 1A Seccion,Colonia,,15031,4682
56360,15,Chimalhuacan,Xochitenco 2A Seccion,Colonia,,15031,4683
56360,15,Chimalhuacan,San Juan Xochitenco,Colonia,,15031,5573
56363,15,Chimalhuacan,Alfareros,Barrio,,15031,4257
56363,15,Chimalhuacan,Ebanistas,Barrio,,15031,4260
56363,15,Chimalhuacan,La Rosita,Colonia,,15031,4269
56363,15,Chimalhuacan,Transportistas,Barrio,,15031,4273
56363,15,Chimalhuacan,Ninos Heroes,Colonia,,15031,5575
56366,15,Chimalhuacan,Curtidores,Barrio,,15031,4259
56366,15,Chimalhuacan,Hojalateros,Barrio,,15031,4261
56366,15,Chimalhuacan,Talladores,Barrio,,15031,4268
56366,15,Chimalhuacan,Cesteros,Barrio,,15031,4275
56366,15,Chimalhuacan,Labradores,Barrio,,15031,4280
56366,15,Chimalhuacan,Tlatel Xochitenco,Colonia,,15031,4281
56370,15,Chicoloapan,San Vicente Chicoloapan De Juarez Centro,Colonia,,15029,4282
56370,15,Chicoloapan,Santa Cecilia,Barrio,,15029,5483
56373,15,Chicoloapan,El Encino,Fraccionamiento,,15029,1
56373,15,Chicoloapan,El Arenal,Barrio,,15029,5293
56373,15,Chicoloapan,San Antonio,Barrio,,15029,5295
56373,15,Chicoloapan,San Juan,Barrio,,15029,5296
56373,15,Chicoloapan,Los Angeles,Barrio,,15029,5297
56373,15,Chicoloapan,Tejocote,Barrio,,15029,5298
56373,15,Chicoloapan,Bonito San Vicente,Unidad Habitacional,,15029,7737
56373,15,Chicoloapan,Bonito El Manzano,Unidad Habitacional,,15029,7738
56373,15,Chicoloapan,Hacienda Vista Real,Conjunto Habitacional,,15029,9100
56375,15,Chicoloapan,Presidentes,Colonia,,15029,5284
56375,15,Chicoloapan,El Vergel,Barrio,,15029,5299
56375,15,Chicoloapan,Hacienda Piedras Negras,Unidad Habitacional,,15029,6176
56376,15,Chicoloapan,Santa Rosa,Colonia,,15029,5282
56376,15,Chicoloapan,Auris Ii,Colonia,,15029,5287
56376,15,Chicoloapan,Auris Iii,Colonia,,15029,5288
56376,15,Chicoloapan,Ampliacion Santa Rosa,Colonia,,15029,6562
56377,15,Chicoloapan,San Jose,Colonia,,15029,5277
56377,15,Chicoloapan,Venustiano Carranza,Colonia,,15029,5278
56377,15,Chicoloapan,2 De Marzo,Colonia,,15029,5283
56377,15,Chicoloapan,Ampliacion Presidentes,Colonia,,15029,5285
56377,15,Chicoloapan,Auris I,Colonia,,15029,5286
56377,15,Chicoloapan,Tlatel,Barrio,,15029,5290
56377,15,Chicoloapan,Mexico 86,Barrio,,15029,5291
56377,15,Chicoloapan,San Miguel,Barrio,,15029,5292
56377,15,Chicoloapan,Arboledas,Unidad Habitacional,,15029,7740
56377,15,Chicoloapan,Navidad,Barrio,,15029,7741
56380,15,Chicoloapan,Real De San Vicente I,Unidad Habitacional,,15029,5477
56380,15,Chicoloapan,Lomas Chicoloapan,Unidad Habitacional,,15029,5479
56383,15,Chicoloapan,Lomas De Chicoloapan Iii,Unidad Habitacional,,15029,2
56383,15,Chicoloapan,Real De San Vicente Ii,Unidad Habitacional,,15029,5478
56383,15,Chicoloapan,Ciudad Galaxia Los Reyes,Unidad Habitacional,,15029,5480
56383,15,Chicoloapan,Hacienda Los Reyes,Unidad Habitacional,,15029,5481
56384,15,Chicoloapan,Loma San Pedro,Colonia,,15029,9101
56384,15,Chicoloapan,La Venta Cuautlalpan,Ejido,,15029,9102
56386,15,Chicoloapan,Rancho San Miguel,Unidad Habitacional,,15029,5790
56386,15,Chicoloapan,Hacienda De Costitlan,Unidad Habitacional,,15029,6396
56386,15,Chicoloapan,Real De Costitlan I,Unidad Habitacional,,15029,7743
56386,15,Chicoloapan,Real De Costitlan Ii,Unidad Habitacional,,15029,7744
56386,15,Chicoloapan,Geovillas De Costitlan,Unidad Habitacional,,15029,7745
56386,15,Chicoloapan,La Copalera,Ejido,,15029,8242
56386,15,Chicoloapan,La Noria,Colonia,,15029,9103
56386,15,Chicoloapan,San Patricio,Colonia,,15029,9104
56386,15,Chicoloapan,Loma De Guadalupe,Colonia,,15029,9105
56390,15,Chicoloapan,Emiliano Zapata,Colonia,,15029,5279
56390,15,Chicoloapan,Ejercito Del Trabajo,Colonia,,15029,5280
56390,15,Chicoloapan,Francisco Villa,Colonia,,15029,5281
56390,15,Chicoloapan,Revolucion,Colonia,,15029,5289
56395,15,Chicoloapan,Mirador Tezaluca,Colonia,,15029,5
56396,15,Chicoloapan,Pozo Numero Uno (La Trinidad),Rancheria,,15029,3
56396,15,Chicoloapan,Pozo Numero Cuatro (San Juan),Rancheria,,15029,4
56396,15,Chicoloapan,Centro Turistico Ejidal,Ejido,,15029,9610
56396,15,Chicoloapan,Pozo Numero Dos (La Campana),Rancheria,,15029,9611
56396,15,Chicoloapan,Pozo Numero Seis (La Longaniza),Rancheria,,15029,9612
56400,15,La Paz,Los Reyes Acaquilpan Centro,Pueblo,,15070,4286
56400,15,La Paz,Jardin De Los Reyes,Colonia,,15070,4287
56400,15,La Paz,Ampliacion Los Reyes,Colonia,,15070,4290
56410,15,La Paz,Rincon De Los Reyes,Colonia,,15070,110
56410,15,La Paz,Ancon De Los Reyes,Colonia,,15070,4293
56420,15,La Paz,Floresta,Fraccionamiento,,15070,4294
56420,15,La Paz,Valle De Los Pinos,Colonia,,15070,4295
56428,15,La Paz,Tepozanes,Unidad Habitacional,,15070,4296
56429,15,La Paz,Unidad Floresta,Unidad Habitacional,,15070,4297
56430,15,La Paz,Valle De Los Reyes,Colonia,,15070,4298
56440,15,La Paz,Coaxusco,Colonia,,15070,5
56440,15,La Paz,Magdalena De Los Reyes,Colonia,,15070,4299
56490,15,La Paz,Las Torres Iii,Unidad Habitacional,,15070,73
56490,15,La Paz,Emiliano Zapata,Colonia,,15070,4300
56495,15,La Paz,Loma Encantada,Colonia,,15070,4301
56495,15,La Paz,Villas Del Sol,Unidad Habitacional,,15070,5001
56500,15,La Paz,San Salvador Tecamachalco,Pueblo,,15070,4302
56500,15,La Paz,Ampliacion Tecamachalco,Colonia,,15070,4303
56505,15,La Paz,2 De Marzo,Fraccionamiento,,15070,7989
56507,15,La Paz,El Pino,Colonia,,15070,4304
56508,15,La Paz,La Joyita,Colonia,,15070,60
56508,15,La Paz,Bosques De La Magdalena,Colonia,,15070,4305
56509,15,La Paz,Conjunto La Paz,Conjunto Habitacional,,15070,20
56509,15,La Paz,Jalpa,Colonia,,15070,54
56509,15,La Paz,Las Cruces,Unidad Habitacional,,15070,56
56509,15,La Paz,Villas De La Paz,Conjunto Habitacional,,15070,4689
56509,15,La Paz,Ferrocarril,Unidad Habitacional,,15070,5003
56509,15,La Paz,Parcelas,Colonia,,15070,5583
56510,15,La Paz,Unidad Acaquilpan,Colonia,,15070,2
56510,15,La Paz,Profesor Carlos Hank Gonzalez,Colonia,,15070,4308
56512,15,La Paz,Los Pirules (El Potrero),Colonia,,15070,6
56512,15,La Paz,San Jose Las Palmas,Colonia,,15070,4309
56512,15,La Paz,Lomas De San Sebastian,Colonia,,15070,5004
56512,15,La Paz,Tepapatlalco,Colonia,,15070,6375
56513,15,La Paz,Ampliacion Dr. Jorge Jimenez Cantu,Colonia,,15070,4311
56514,15,La Paz,Maximo De La Cruz,Colonia,,15070,7
56514,15,La Paz,Paxia,Colonia,,15070,8
56514,15,La Paz,Paso De Minas,Colonia,,15070,100
56514,15,La Paz,Techachaltitla,Colonia,,15070,131
56514,15,La Paz,Bosques De La Magdalena (U.P.R.E.Z.),Unidad Habitacional,,15070,142
56514,15,La Paz,Las Rosas,Colonia,,15070,4313
56514,15,La Paz,Lomas De Altavista,Colonia,,15070,5087
56514,15,La Paz,Tecontlapexco,Colonia,,15070,5489
56514,15,La Paz,Ampliacion Magdalena,Colonia,,15070,6373
56515,15,La Paz,Dr. Jorge Jimenez Cantu,Colonia,,15070,4314
56516,15,La Paz,Rios De San Isidro,Colonia,,15070,1
56516,15,La Paz,Villas De San Isidro,Colonia,,15070,7747
56516,15,La Paz,Ex Hacienda San Isidro,Fraccionamiento,,15070,7748
56516,15,La Paz,Parque Industrial San Isidro,Zona Industrial,,15070,7749
56516,15,La Paz,Mariel,Colonia,,15070,7750
56516,15,La Paz,San Isidro (Casas Verdes),Unidad Habitacional,,15070,7751
56516,15,La Paz,Ampliacion Mariel,Colonia,,15070,7752
56516,15,La Paz,20 De Mayo,Colonia,,15070,7753
56516,15,La Paz,Lomas De San Isidro El Pino,Colonia,,15070,7754
56516,15,La Paz,Lomas De San Isidro 1Ra. Seccion,Colonia,,15070,7755
56516,15,La Paz,Lomas De San Isidro 2Da. Seccion,Colonia,,15070,7756
56516,15,La Paz,Primavera,Colonia,,15070,7757
56516,15,La Paz,Libertad,Colonia,,15070,7759
56516,15,La Paz,Tecomatlan,Colonia,,15070,7760
56516,15,La Paz,Lomas De San Isidro 3Ra. Seccion,Colonia,,15070,9107
56520,15,La Paz,Salitreria,Colonia,,15070,112
56520,15,La Paz,Presidentes,Colonia,,15070,4315
56520,15,La Paz,San Sebastian Chimalpa,Pueblo,,15070,4316
56520,15,La Paz,Ampliacion San Sebastian,Colonia,,15070,4317
56524,15,La Paz,C.E.A.S.,Colonia,,15070,125
56524,15,La Paz,El Salado,Colonia,,15070,4318
56524,15,La Paz,Ricardo Flores Magon,Colonia,,15070,4691
56524,15,La Paz,Cuchilla De La Ancon,Colonia,,15070,6374
56525,15,La Paz,Magisterial,Unidad Habitacional,,15070,26
56525,15,La Paz,La Magdalena Atlicpac,Pueblo,,15070,4319
56526,15,La Paz,Alamedas,Colonia,,15070,4320
56527,15,La Paz,Anahuac,Unidad Habitacional,,15070,4
56527,15,La Paz,Arenal,Colonia,,15070,4321
56527,15,La Paz,Ampliacion Arenal,Colonia,,15070,5005
56528,15,La Paz,Ahuaxtla,Colonia,,15070,3
56528,15,La Paz,Unidad Anahuac Tepetates,Unidad Habitacional,,15070,4322
56528,15,La Paz,Adolfo Lopez Mateos,Colonia,,15070,8657
56529,15,La Paz,La Cerca,Colonia,,15070,4323
56529,15,La Paz,Tlazala,Colonia,,15070,4324
56530,15,Ixtapaluca,Capilla I,Unidad Habitacional,,15039,4325
56530,15,Ixtapaluca,Capilla Iii,Unidad Habitacional,,15039,4326
56530,15,Ixtapaluca,Ixtapaluca Centro,Colonia,,15039,4328
56530,15,Ixtapaluca,Jacarandas I Y Ii,Fraccionamiento,,15039,4329
56530,15,Ixtapaluca,La Venta,Colonia,,15039,4331
56530,15,Ixtapaluca,Zoquiapan,Colonia,,15039,4332
56530,15,Ixtapaluca,La Era,Colonia,,15039,5045
56530,15,Ixtapaluca,Geovillas San Jacinto,Fraccionamiento,,15039,5046
56530,15,Ixtapaluca,Real Del Campo,Fraccionamiento,,15039,5614
56535,15,Ixtapaluca,El Jaral (El Capulin),Colonia,,15039,1
56535,15,Ixtapaluca,Jardin Industrial Ixtapaluca,Zona Industrial,,15039,4334
56535,15,Ixtapaluca,Geovillas De Santa Barbara,Fraccionamiento,,15039,5033
56535,15,Ixtapaluca,El Capulin,Ejido,,15039,5034
56535,15,Ixtapaluca,Hacienda Las Palmas I Y Ii,Conjunto Habitacional,,15039,5772
56535,15,Ixtapaluca,Las Palmas Tercera Etapa,Conjunto Habitacional,,15039,7834
56536,15,Ixtapaluca,San Jose De La Palma,Unidad Habitacional,,15039,4335
56536,15,Ixtapaluca,San Buenaventura,Fraccionamiento,,15039,4712
56537,15,Ixtapaluca,Capilla Ii,Unidad Habitacional,,15039,4336
56537,15,Ixtapaluca,Capilla Iv,Unidad Habitacional,,15039,4337
56537,15,Ixtapaluca,Acozac,Fraccionamiento,,15039,5652
56537,15,Ixtapaluca,Tezontle-Zoquiapan,Colonia,,15039,9074
56538,15,Ixtapaluca,Santa Barbara,Colonia,,15039,4338
56539,15,Ixtapaluca,La Magdalena,Colonia,,15039,4340
56539,15,Ixtapaluca,La Huerta,Colonia,,15039,5028
56539,15,Ixtapaluca,El Caracol,Colonia,,15039,5047
56540,15,Ixtapaluca,Citlalmina,Colonia,,15039,4341
56540,15,Ixtapaluca,Rancho El Carmen,Unidad Habitacional,,15039,4342
56550,15,Ixtapaluca,Emiliano Zapata,Colonia,,15039,4343
56550,15,Ixtapaluca,Derramadero,Colonia,,15039,6459
56553,15,Ixtapaluca,El Molino,Colonia,,15039,4344
56555,15,Ixtapaluca,Residencial Ayotla,Fraccionamiento,,15039,4347
56556,15,Ixtapaluca,Jose De La Mora,Fraccionamiento,,15039,4348
56556,15,Ixtapaluca,Tlapacoya,Pueblo,,15039,4373
56558,15,Ixtapaluca,Ampliacion Emiliano Zapata,Colonia,,15039,4351
56560,15,Ixtapaluca,Ayotla,Pueblo,,15039,4354
56560,15,Ixtapaluca,El Calvario,Colonia,,15039,9077
56563,15,Ixtapaluca,Loma Bonita,Colonia,,15039,4357
56564,15,Ixtapaluca,El Mirador,Colonia,,15039,4359
56565,15,Ixtapaluca,Lindavista,Colonia,,15039,4360
56565,15,Ixtapaluca,Santo Tomas,Colonia,,15039,4361
56565,15,Ixtapaluca,Magisterial,Unidad Habitacional,,15039,5010
56565,15,Ixtapaluca,Lomas De Ayotla,Colonia,,15039,5011
56565,15,Ixtapaluca,Lavaderos,Colonia,,15039,5016
56565,15,Ixtapaluca,Ampliacion Acozac,Colonia,,15039,8964
56565,15,Ixtapaluca,Ampliacion Santo Tomas,Colonia,,15039,9614
56566,15,Ixtapaluca,Geovillas De Ayotla,Fraccionamiento,,15039,147
56566,15,Ixtapaluca,Izcalli,Fraccionamiento,,15039,4362
56566,15,Ixtapaluca,Rancho Guadalupe,Fraccionamiento,,15039,4364
56566,15,Ixtapaluca,Rigoberta Menchu,Colonia,,15039,5012
56566,15,Ixtapaluca,Luis Donaldo Colosio,Colonia,,15039,5013
56566,15,Ixtapaluca,La Retama,Colonia,,15039,5015
56566,15,Ixtapaluca,Ilhuicamina,Colonia,,15039,5055
56566,15,Ixtapaluca,Rancho San Jose,Unidad Habitacional,,15039,6460
56566,15,Ixtapaluca,Caserio,Unidad Habitacional,,15039,6461
56566,15,Ixtapaluca,Fermin Alvarez,Colonia,,15039,7940
56566,15,Ixtapaluca,Vergel De Guadalupe,Colonia,,15039,7945
56566,15,Ixtapaluca,Ampliacion 6 De Junio,Colonia,,15039,8796
56566,15,Ixtapaluca,6 De Junio,Colonia,,15039,8823
56566,15,Ixtapaluca,Luis Cordoba Reyes,Colonia,,15039,8965
56567,15,Ixtapaluca,Melchor Ocampo,Colonia,,15039,155
56567,15,Ixtapaluca,Cerro Del Tejolote,Colonia,,15039,4365
56567,15,Ixtapaluca,Escalerillas,Colonia,,15039,4367
56567,15,Ixtapaluca,Ampliacion Escalerillas,Colonia,,15039,4368
56567,15,Ixtapaluca,Morelos,Colonia,,15039,5771
56567,15,Ixtapaluca,Wenceslao Victoria Soto,Colonia,,15039,6465
56567,15,Ixtapaluca,Guadalupana,Colonia,,15039,6466
56567,15,Ixtapaluca,Ricardo Calva Reyes,Colonia,,15039,7038
56567,15,Ixtapaluca,Lomas De Ixtapaluca,Fraccionamiento,,15039,7836
56567,15,Ixtapaluca,Buena Vista,Colonia,,15039,7944
56567,15,Ixtapaluca,Contadero,Colonia,,15039,7946
56567,15,Ixtapaluca,Ampliacion Morelos,Colonia,,15039,9073
56567,15,Ixtapaluca,Humberto Gutierrez,Colonia,,15039,9613
56568,15,Ixtapaluca,Union Antorchista,Colonia,,15039,141
56568,15,Ixtapaluca,El Capulin,Colonia,,15039,4369
56568,15,Ixtapaluca,Nueva Antorchista,Colonia,,15039,7943
56569,15,Ixtapaluca,Rincon Del Bosque,Colonia,,15039,4371
56569,15,Ixtapaluca,San Miguel,Colonia,,15039,5020
56569,15,Ixtapaluca,El Nopalito,Colonia,,15039,5022
56569,15,Ixtapaluca,1° De Mayo,Colonia,,15039,6462
56569,15,Ixtapaluca,El Mirto,Colonia,,15039,6463
56570,15,Ixtapaluca,Arbolada,Fraccionamiento,,15039,5030
56570,15,Ixtapaluca,Geovillas Ixtapaluca 2000,Unidad Habitacional,,15039,5031
56576,15,Ixtapaluca,El Pino,Colonia,,15039,4
56576,15,Ixtapaluca,Humberto Vidal Mendoza,Colonia,,15039,5
56576,15,Ixtapaluca,Estado De Mexico,Colonia,,15039,4374
56576,15,Ixtapaluca,San Juan Tlalpizahuac,Colonia,,15039,4375
56576,15,Ixtapaluca,Tlalpizahuac,Pueblo,,15039,4376
56576,15,Ixtapaluca,San Antonio Tlalpizacuac,Colonia,,15039,5023
56576,15,Ixtapaluca,San Antonio,Unidad Habitacional,,15039,5024
56576,15,Ixtapaluca,Tlacaelel,Colonia,,15039,5025
56576,15,Ixtapaluca,Aquiles Cordova Moran,Colonia,,15039,6464
56576,15,Ixtapaluca,18 De Agosto,Colonia,,15039,7835
56576,15,Ixtapaluca,Residencial Park,Fraccionamiento,,15039,7837
56576,15,Ixtapaluca,Rey Izcoatl,Colonia,,15039,8966
56577,15,Ixtapaluca,Hornos Santa Barbara,Colonia,,15039,4372
56577,15,Ixtapaluca,Alfredo Del Mazo,Colonia,,15039,4377
56577,15,Ixtapaluca,Santa Cruz Tlalpizahuac,Colonia,,15039,4379
56577,15,Ixtapaluca,Valle Verde,Colonia,,15039,4380
56577,15,Ixtapaluca,Ampliacion Santa Cruz Tlapacoya,Colonia,,15039,6457
56577,15,Ixtapaluca,Santa Cruz Tlapacoya,Colonia,,15039,6458
56579,15,Ixtapaluca,20 De Noviembre,Colonia,,15039,4382
56580,15,Ixtapaluca,Paseos De Coatepec,Colonia,,15039,3
56580,15,Ixtapaluca,Coatepec,Pueblo,,15039,4383
56580,15,Ixtapaluca,Rosa De Castilla,Colonia,,15039,5050
56580,15,Ixtapaluca,San Juan,Colonia,,15039,6453
56580,15,Ixtapaluca,Rancho Verde,Colonia,,15039,6455
56580,15,Ixtapaluca,Independencia,Colonia,,15039,6456
56580,15,Ixtapaluca,Lomas De Coatepec,Colonia,,15039,7941
56580,15,Ixtapaluca,Tetitla,Colonia,,15039,8801
56584,15,Ixtapaluca,Pueblo Nuevo (San Isidro Labrador),Colonia,,15039,4385
56584,15,Ixtapaluca,La Mesa,Colonia,,15039,8812
56584,15,Ixtapaluca,La Pastoria,Rancho,,15039,8820
56585,15,Ixtapaluca,Los Heroes,Unidad Habitacional,,15039,52
56585,15,Ixtapaluca,Jesus Maria,Colonia,,15039,4386
56585,15,Ixtapaluca,Plutarco Elias Calles,Colonia,,15039,4387
56585,15,Ixtapaluca,La Esperanza,Colonia,,15039,5026
56585,15,Ixtapaluca,El Rayo,Colonia,,15039,5027
56585,15,Ixtapaluca,Ampliacion Plutarco Elias Calles,Colonia,,15039,7833
56585,15,Ixtapaluca,Rosa De San Francisco,Unidad Habitacional,,15039,7838
56585,15,Ixtapaluca,Elsa Cordova Moran,Colonia,,15039,7939
56586,15,Ixtapaluca,Tlayehuale,Colonia,,15039,4389
56586,15,Ixtapaluca,Geovillas De Jesus Maria,Fraccionamiento,,15039,5032
56587,15,Ixtapaluca,Santa Ana,Colonia,,15039,2
56587,15,Ixtapaluca,San Francisco Acuautla,Pueblo,,15039,4384
56587,15,Ixtapaluca,Mirador De San Francisco,Colonia,,15039,4390
56587,15,Ixtapaluca,Ampliacion San Francisco,Colonia,,15039,6452
56587,15,Ixtapaluca,Julio Chavez Lopez (Uprez),Colonia,,15039,8800
56587,15,Ixtapaluca,San Francisco (Las Joyas),Ejido,,15039,8802
56587,15,Ixtapaluca,Hornos De San Francisco,Colonia,,15039,8815
56587,15,Ixtapaluca,Francisco Santillan (Atzizintla Tres),Rancheria,,15039,8819
56588,15,Ixtapaluca,Tejalpa,Colonia,,15039,4392
56588,15,Ixtapaluca,El Carmen,Colonia,,15039,5042
56588,15,Ixtapaluca,Juan Antonio Soberanes,Colonia,,15039,6450
56588,15,Ixtapaluca,Ampliacion Tejalpa,Colonia,,15039,6451
56588,15,Ixtapaluca,Xalpa (Camino De Los Alcanfores),Ejido,,15039,8803
56588,15,Ixtapaluca,El Patronato Del Maguey (Santa Rosa),Ejido,,15039,8807
56588,15,Ixtapaluca,El Pozo Del Venado,Ejido,,15039,8808
56588,15,Ixtapaluca,Linderos De Ixtapaluca (El Tablon),Ejido,,15039,8813
56588,15,Ixtapaluca,Puente Del Tablon,Ejido,,15039,8816
56588,15,Ixtapaluca,Puente El Mezquite,Ejido,,15039,8817
56589,15,Ixtapaluca,Villas De Antorcha,Colonia,,15039,6
56589,15,Ixtapaluca,Tecomatlan,Colonia,,15039,7
56589,15,Ixtapaluca,Jorge Jimenez Cantu,Colonia,,15039,4393
56589,15,Ixtapaluca,Ciudad Cuatro Vientos,Fraccionamiento,,15039,5035
56589,15,Ixtapaluca,La Canada,Colonia,,15039,5038
56589,15,Ixtapaluca,Hornos De Zoquiapan,Colonia,,15039,5039
56589,15,Ixtapaluca,Margarita Moran,Colonia,,15039,5615
56589,15,Ixtapaluca,San Jeronimo Cuatro Vientos,Colonia,,15039,5651
56589,15,Ixtapaluca,Huertas De Canutillo,Pueblo,,15039,6403
56589,15,Ixtapaluca,Zoquiapan,Colonia,,15039,6448
56589,15,Ixtapaluca,Camino A Mina Milagro (El Potrero),Colonia,,15039,8797
56589,15,Ixtapaluca,Camino Mina Rosita,Colonia,,15039,8798
56589,15,Ixtapaluca,El Treinta Y Seis,Rancheria,,15039,8810
56589,15,Ixtapaluca,Teponaxtle,Colonia,,15039,9075
56589,15,Ixtapaluca,Bezana Canutillo,Colonia,,15039,9076
56590,15,Ixtapaluca,Rio Frio De Juarez,Pueblo,,15039,4394
56590,15,Ixtapaluca,Llano Grande,Colonia,,15039,7942
56590,15,Ixtapaluca,El Guarda,Rancho,,15039,8818
56599,15,Ixtapaluca,Manuel Avila Camacho,Pueblo,,15039,4395
56599,15,Ixtapaluca,El Campamento (Las Cocinas),Rancho,,15039,8804
56599,15,Ixtapaluca,El Corazon,Colonia,,15039,8805
56599,15,Ixtapaluca,El Cuarenta,Rancheria,,15039,8806
56599,15,Ixtapaluca,El Treinta Y Nueve (Dos Jagueyes),Ejido,,15039,8809
56599,15,Ixtapaluca,Los Cedros,Rancheria,,15039,8814
56599,15,Ixtapaluca,Loma Ancha,Rancho,,15039,8821
56599,15,Ixtapaluca,San Isidro (La Lobera),Rancheria,,15039,8822
56600,15,Chalco,Bosques De Chalco I,Fraccionamiento,,15025,10
56600,15,Chalco,Tlatel,Barrio,,15025,13
56600,15,Chalco,Santa Cruz,Unidad Habitacional,,15025,14
56600,15,Chalco,Casco De San Juan,Colonia,,15025,4396
56600,15,Chalco,Chalco De Diaz Covarrubias Centro,Colonia,,15025,4397
56600,15,Chalco,La Bomba,Colonia,,15025,4398
56600,15,Chalco,La Conchita,Barrio,,15025,4399
56600,15,Chalco,San Antonio,Barrio,,15025,4400
56600,15,Chalco,San Sebastian,Barrio,,15025,4401
56600,15,Chalco,Los Cipreses,Colonia,,15025,5069
56600,15,Chalco,Granjas Chalco,Fraccionamiento,,15025,5074
56600,15,Chalco,Industrial Chalco,Colonia,,15025,5075
56600,15,Chalco,Marco Antonio Sosa,Colonia,,15025,5490
56600,15,Chalco,Los Volcanes,Fraccionamiento,,15025,5491
56600,15,Chalco,Villas De Chalco,Unidad Habitacional,,15025,5492
56600,15,Chalco,Portal De Chalco,Fraccionamiento,,15025,5493
56600,15,Chalco,San Francisco,Barrio,,15025,6400
56600,15,Chalco,Paseos De Chalco,Fraccionamiento,,15025,6407
56600,15,Chalco,Bosques De Chalco Ii,Fraccionamiento,,15025,6409
56600,15,Chalco,Los Volcanes 2Da. Seccion,Fraccionamiento,,15025,8559
56600,15,Chalco,Las Huertas,Fraccionamiento,,15025,9126
56600,15,Chalco,Punta Chalco,Fraccionamiento,,15025,9127
56600,15,Chalco,El Naranjo,Colonia,,15025,9618
56600,15,Chalco,Gonzalo Lopez Cid,Colonia,,15025,9619
56600,15,Chalco,Rancho Amigo,Unidad Habitacional,,15025,9621
56604,15,Chalco,Ejidal,Colonia,,15025,30
56604,15,Chalco,Tres Marias,Colonia,,15025,4405
56604,15,Chalco,San Miguel Jacalones I,Colonia,,15025,4413
56604,15,Chalco,San Miguel Jacalones Ii,Colonia,,15025,5006
56604,15,Chalco,Nueva San Miguel,Colonia,,15025,5007
56605,15,Chalco,Nueva San Isidro,Colonia,,15025,4406
56605,15,Chalco,Nueva San Antonio,Colonia,,15025,5008
56605,15,Chalco,Agrarista,Colonia,,15025,5494
56605,15,Chalco,Agrarista Sector Alcanfores,Colonia,,15025,5495
56605,15,Chalco,El Paraiso,Colonia,,15025,5497
56605,15,Chalco,Fraternidad Antorchista,Colonia,,15025,5498
56605,15,Chalco,Clara Cordoba Moran,Colonia,,15025,9616
56605,15,Chalco,Humberto Vidal Mendoza,Colonia,,15025,9617
56606,15,Chalco,Union De Guadalupe,Colonia,,15025,4408
56607,15,Chalco,Covadonga,Colonia,,15025,4409
56607,15,Chalco,Culturas De Mexico,Colonia,,15025,4410
56607,15,Chalco,Jardines De Chalco,Colonia,,15025,4411
56607,15,Chalco,21 De Marzo,Colonia,,15025,5582
56608,15,Chalco,Emiliano Zapata,Colonia,,15025,4412
56608,15,Chalco,San Cristobal,Colonia,,15025,8558
56609,15,Chalco,Santa Cruz Amalinalco,Colonia,,15025,4414
56610,15,Valle De Chalco Solidaridad,Alfredo Baranda,Colonia,,15122,4415
56610,15,Valle De Chalco Solidaridad,Americas,Colonia,,15122,4416
56610,15,Valle De Chalco Solidaridad,Ninos Heroes,Colonia,,15122,4418
56610,15,Valle De Chalco Solidaridad,San Miguel Las Tablas,Colonia,,15122,6391
56613,15,Valle De Chalco Solidaridad,San Miguel Xico,Colonia,,15122,4421
56614,15,Valle De Chalco Solidaridad,Poder Popular,Colonia,,15122,1
56614,15,Valle De Chalco Solidaridad,Cerro Del Marques,Colonia,,15122,4425
56614,15,Valle De Chalco Solidaridad,San Martin Xico La Laguna,Colonia,,15122,4426
56614,15,Valle De Chalco Solidaridad,Real De San Martin,Unidad Habitacional,,15122,7887
